case_id,claim_index,section,cited_refs,claim_text,human_label
hedged_pair-245001,26,longer_term_remediation,"[""C12""]","Eliminating default and shared credentials by assigning unique, non-default passwords to every IoT device at deployment is critical to breaking the primary propagation path of Mirai/Gafgyt-class botnets",supported
hedged_pair-245001,27,longer_term_remediation,"[""C12""]",Maintaining an inventory of all IoT devices and their credential status ensures ongoing credential hygiene,unsupported_but_true
hedged_pair-245001,28,longer_term_remediation,"[""C11""]",Regularly applying firmware updates and security patches to IoT devices closes known vulnerabilities,unsupported_but_true
hedged_pair-245001,29,longer_term_remediation,"[""C11""]",Disabling unnecessary services such as Telnet on IoT devices and restricting management interfaces to trusted networks is recommended,unsupported_but_true
hedged_pair-245001,30,longer_term_remediation,"[""C12""]",Segmenting IoT devices on separate VLANs or network segments limits lateral movement and contains infections,unsupported_but_true
hedged_pair-245001,31,confidence_notes,"[""C6"", ""C7"", ""C10""]","The two candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-245001,32,confidence_notes,"[""C6"", ""C7"", ""C10""]","Any probability split between gafgyt_tcp and gafgyt_udp within the pair carries no evidential value, as it derives from capture artefacts that do not generalize",supported
hedged_pair-245001,33,confidence_notes,"[""C6"", ""C7"", ""C10""]","This structural limitation is explicitly acknowledged, and the report presents both candidates symmetrically without preference or ranking",supported
hedged_pair-245009,0,threat_assessment,[],The device is under external command and control,supported
hedged_pair-245009,1,threat_assessment,[],The device uses its uplink bandwidth to participate in a distributed denial-of-service attack,supported
hedged_pair-245009,2,threat_assessment,[],The attack harms a third-party victim and potentially saturates the local network uplink,supported
hedged_pair-245009,3,threat_assessment,[],The device owner is collateral damage,unsupported_but_true
hedged_pair-245009,4,threat_assessment,[],The victim of the flood and the local network are directly impacted,supported
hedged_pair-245009,5,threat_assessment,"[""C1"", ""C2"", ""C10""]","The two attack candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-245009,6,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The Gafgyt flood over TCP or UDP operates by sending a continuous stream of packets at a target IP and port,supported
hedged_pair-245009,7,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The TCP variant of the attack involves sending TCP segments with various flag combinations to exhaust connection tables and generate volumetric load,supported
hedged_pair-245009,8,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The UDP variant sends connectionless datagrams as fast as possible to saturate the victim’s inbound bandwidth and cause ICMP port-unreachable responses,supported
hedged_pair-245009,9,attack_mechanism,"[""C4"", ""C5"", ""C6""]","Both variants produce a highly regular, maximum-rate stream generated by a simple packet-building loop in embedded C code",supported
hedged_pair-245009,10,attack_mechanism,"[""C4"", ""C5"", ""C6""]","The device became infected and is now under external control, emitting this flood traffic as part of a botnet operation",unsupported_and_false
hedged_pair-245009,11,observable_indicators,"[""E1""]",H_L0.01_weight = 1 is anomalous relative to the device baseline,supported
hedged_pair-245009,12,observable_indicators,"[""E2""]",H_L0.01_variance = 0 is anomalous relative to the device baseline,supported
hedged_pair-245009,13,observable_indicators,"[""E3""]",MI_dir_L0.1_mean = 60 is anomalous relative to the device baseline,supported
hedged_pair-245009,14,observable_indicators,"[""E4""]",MI_dir_L0.01_weight = 1 is anomalous relative to the device baseline,supported
hedged_pair-245009,15,observable_indicators,"[""E5""]",MI_dir_L0.01_variance = 0 is anomalous relative to the device baseline,supported
hedged_pair-245009,16,observable_indicators,"[""C7"", ""C8""]",These features reflect anomalous traffic patterns compared to the device’s benign baseline but do not distinguish between TCP or UDP floods,supported
hedged_pair-245009,17,immediate_actions,"[""C11""]",Isolate the Provision_PT_737E_Security_Camera immediately by disconnecting it from the network to prevent further attack traffic and protect local uplink capacity,supported
hedged_pair-245009,18,immediate_actions,"[""C11""]",Power-cycle the device to clear the memory-resident botnet malware,supported
hedged_pair-245009,19,immediate_actions,"[""C11""]",The reboot removes the running bot but does not fix the vulnerability,supported
hedged_pair-245009,20,immediate_actions,"[""C11""]","Rotate all device credentials, including local admin, Telnet/SSH, RTSP/streaming, and vendor cloud passwords",supported
hedged_pair-245009,21,immediate_actions,"[""C11""]",Factory defaults are publicly known and exploited by the botnet,supported
hedged_pair-245009,22,immediate_actions,"[""C11""]",Close exposure paths by removing any WAN-side port-forwarding or UPnP mappings that expose Telnet (ports 23/2323) or management interfaces,supported
hedged_pair-245009,23,immediate_actions,"[""C11""]",Apply any pending firmware updates,supported
hedged_pair-245009,24,immediate_actions,"[""C11""]",Disable Telnet if possible,supported
hedged_pair-245009,25,immediate_actions,"[""C10""]",Capture a single packet of the flood traffic and inspect the IP header protocol field to determine whether the flood is TCP (protocol 6) or UDP (protocol 17),supported
hedged_pair-245009,26,immediate_actions,"[""C10""]","This step is for protocol disambiguation only and must not delay containment, as response is identical for both candidates",supported
hedged_pair-245009,27,immediate_actions,"[""C11""]","Sweep the local network segment for other infected devices, especially same-model IoT devices",supported
hedged_pair-245009,28,immediate_actions,"[""C11""]",Apply this containment playbook to each infected device found,supported
hedged_pair-245009,29,longer_term_remediation,"[""C12""]","Eliminate default and shared credentials by assigning unique, non-default passwords to every IoT device at deployment",supported
hedged_pair-245009,30,longer_term_remediation,"[""C12""]",Maintain an inventory of devices and their credential status to prevent botnet propagation via credential reuse,supported
hedged_pair-245009,31,longer_term_remediation,[],Regularly update device firmware to patch known vulnerabilities and reduce exposure to exploitation,unsupported_but_true
hedged_pair-245009,32,longer_term_remediation,[],Disable unnecessary services such as Telnet on IoT devices to reduce attack surface,unsupported_but_true
hedged_pair-245009,33,longer_term_remediation,[],Implement network segmentation to isolate IoT devices from critical infrastructure and limit lateral movement in case of compromise,unsupported_but_true
hedged_pair-245009,34,longer_term_remediation,[],Monitor network traffic for anomalous patterns consistent with IoT botnet activity to enable early detection and response,unsupported_but_true
hedged_pair-245009,35,confidence_notes,"[""C6"", ""C7"", ""C10""]","The two candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-245009,36,confidence_notes,"[""C6"", ""C7"", ""C10""]","Any probability split between gafgyt_tcp and gafgyt_udp within the pair carries no evidential value, as it derives from capture artefacts that do not generalize",supported
hedged_pair-295024,0,threat_assessment,[],The device is under external command and control,supported
hedged_pair-295024,1,threat_assessment,[],The device uses its uplink to participate in a distributed denial-of-service attack that harms a third-party victim by saturating their bandwidth,supported
hedged_pair-295024,2,threat_assessment,[],The device owner is collateral damage,unsupported_but_true
hedged_pair-295024,3,threat_assessment,[],The local network may also be affected by uplink saturation,supported
hedged_pair-295024,4,threat_assessment,"[""C1"", ""C2"", ""C6""]","The two attack candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-295024,5,attack_mechanism,[],The Gafgyt flood over TCP or UDP operates by sending a continuous stream of packets at a target IP and port,supported
hedged_pair-295024,6,attack_mechanism,"[""C4""]",The TCP variant of the attack involves a high-rate stream of TCP segments with randomized source ports and sequence numbers,supported
hedged_pair-295024,7,attack_mechanism,"[""C4""]",The TCP variant aims to exhaust connection tables and generate volumetric load,supported
hedged_pair-295024,8,attack_mechanism,"[""C5""]",The UDP variant sends connectionless datagrams as fast as possible to saturate the victim’s inbound bandwidth and cause ICMP port-unreachable responses,supported
hedged_pair-295024,9,attack_mechanism,[],"Both variants produce a highly regular, template-built maximum-rate stream on embedded hardware",supported
hedged_pair-295024,10,attack_mechanism,"[""C6""]","The device became compromised through external command and control, causing it to emit this flood traffic",unsupported_and_false
hedged_pair-295024,11,observable_indicators,"[""E1"", ""E2"", ""E3"", ""E4"", ""E5"", ""C7"", ""C8""]",These observations indicate anomalous traffic relative to the device’s benign baseline but do not distinguish between the TCP and UDP flood variants of the Gafgyt attack,supported
hedged_pair-295024,12,immediate_actions,"[""C11""]",Isolate the Provision_PT_838_Security_Camera immediately by disconnecting it from the network or blocking its MAC/IP to prevent further attack traffic and uplink saturation,supported
hedged_pair-295024,13,immediate_actions,"[""C11""]",Power-cycle the device to clear the memory-resident bot,supported
hedged_pair-295024,14,immediate_actions,"[""C11""]",Power-cycling removes the running malware but does not fix the vulnerability,supported
hedged_pair-295024,15,immediate_actions,"[""C11""]","Rotate all credentials associated with the device, including local admin, Telnet/SSH, RTSP/streaming, and vendor cloud passwords",supported
hedged_pair-295024,16,immediate_actions,"[""C11""]",Factory defaults are publicly known and exploited by the botnet,supported
hedged_pair-295024,17,immediate_actions,"[""C11""]",Close exposure paths by removing any router port-forwarding or UPnP mappings that expose Telnet (ports 23/2323) or management interfaces to the internet,supported
hedged_pair-295024,18,immediate_actions,"[""C11""]",Apply any pending firmware updates and disable Telnet if possible,supported
hedged_pair-295024,19,immediate_actions,"[""C6"", ""C10""]",Capture a single packet of the flood traffic and inspect the IP header protocol field to determine whether the flood is TCP (protocol 6) or UDP (protocol 17),supported
hedged_pair-295024,20,immediate_actions,"[""C6"", ""C10""]","This packet capture step is for analyst information only and must not delay containment, as the response is identical for both candidates",supported
hedged_pair-295024,21,immediate_actions,"[""C11""]","Sweep the local network segment for other infected devices, especially those of the same model, and apply this containment playbook to each",supported
hedged_pair-295024,22,longer_term_remediation,"[""C12""]","Eliminate default and shared credentials by assigning unique, non-default passwords to every IoT device at deployment",supported
hedged_pair-295024,23,longer_term_remediation,"[""C12""]",Eliminating default and shared credentials breaks the primary propagation path of Mirai/Gafgyt-class botnets,supported
hedged_pair-295024,24,longer_term_remediation,"[""C12""]",Maintain an inventory of all IoT devices and their credential status to ensure ongoing credential hygiene,supported
hedged_pair-295024,25,longer_term_remediation,"[""C11""]",Regularly apply firmware updates and security patches to all IoT devices to close known vulnerabilities,unsupported_but_true
hedged_pair-295024,26,longer_term_remediation,"[""C11""]",Disable unnecessary services such as Telnet on IoT devices,unsupported_but_true
hedged_pair-295024,27,longer_term_remediation,"[""C11""]",Restrict management interfaces to trusted networks,unsupported_but_true
hedged_pair-295024,28,longer_term_remediation,"[""C12""]",Segment IoT devices on separate VLANs or network segments to limit lateral movement and contain potential infections,unsupported_but_true
hedged_pair-295024,29,confidence_notes,"[""ALERT DATA"", ""C6"", ""C10""]","The two candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-295024,30,confidence_notes,"[""ALERT DATA"", ""C6"", ""C10""]",Any probability split within the pair carries no evidential value as it derives from capture artefacts that do not generalize,supported
hedged_pair-295024,31,confidence_notes,"[""ALERT DATA"", ""C6"", ""C10""]",This structural limitation is explicitly acknowledged and does not reduce confidence in the pair-level identification,supported
hedged_pair-300009,0,threat_assessment,[],The device is under external command and control,supported
hedged_pair-300009,1,threat_assessment,[],The device uses its uplink to participate in a distributed denial-of-service (DDoS) attack that harms a third-party victim by saturating their network bandwidth,supported
hedged_pair-300009,2,threat_assessment,[],The device owner is collateral damage,unsupported_but_true
hedged_pair-300009,3,threat_assessment,[],The local network may also be affected by uplink saturation,supported
hedged_pair-300009,4,threat_assessment,"[""C1"", ""C2"", ""C6""]","The two attack candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-300009,5,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The Gafgyt flood over TCP or UDP operates by sending a continuous stream of packets at a target IP and port,supported
hedged_pair-300009,6,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The TCP variant of the attack involves a high-rate stream of TCP segments with randomized source ports and sequence numbers,supported
hedged_pair-300009,7,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The TCP variant aims to exhaust connection tables and generate volumetric load,supported
hedged_pair-300009,8,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The UDP variant sends connectionless datagrams as fast as possible,supported
hedged_pair-300009,9,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The UDP variant saturates the victim’s inbound bandwidth and causes ICMP port-unreachable responses,supported
hedged_pair-300009,10,attack_mechanism,"[""C4"", ""C5"", ""C6""]","Both variants produce a highly regular, template-built maximum-rate stream on embedded hardware",supported
hedged_pair-300009,11,attack_mechanism,"[""C4"", ""C5"", ""C6""]","The device became infected and is now under external control, executing this attack as part of the Gafgyt (BASHLITE) botnet",supported
hedged_pair-300009,12,observable_indicators,"[""E1"", ""E2"", ""E3"", ""E4"", ""E5"", ""C7"", ""C8""]",These features indicate anomalous traffic relative to the device’s benign baseline,supported
hedged_pair-300009,13,observable_indicators,"[""E1"", ""E2"", ""E3"", ""E4"", ""E5"", ""C7"", ""C8""]",These features do not distinguish between the TCP and UDP flood variants of the Gafgyt attack,supported
hedged_pair-300009,14,immediate_actions,"[""C11""]",Isolating the Provision_PT_838_Security_Camera immediately by disconnecting it from the network prevents further uplink saturation and third-party harm,supported
hedged_pair-300009,15,immediate_actions,"[""C11""]",Power-cycling the device clears the memory-resident bot,supported
hedged_pair-300009,16,immediate_actions,"[""C11""]",Power-cycling removes the running malware but does not fix the vulnerability,supported
hedged_pair-300009,17,immediate_actions,"[""C11""]","Rotating all device credentials, including local admin, Telnet/SSH, RTSP/streaming, and vendor cloud passwords, is necessary because factory defaults are publicly known and exploited by the botnet",supported
hedged_pair-300009,18,immediate_actions,"[""C11""]",Closing exposure paths before reconnecting involves removing any router port-forwarding or UPnP mappings exposing Telnet (ports 23/2323) or management interfaces,supported
hedged_pair-300009,19,immediate_actions,"[""C11""]",Closing exposure paths before reconnecting involves applying pending firmware updates,supported
hedged_pair-300009,20,immediate_actions,"[""C11""]",Closing exposure paths before reconnecting involves disabling Telnet if possible,supported
hedged_pair-300009,21,immediate_actions,"[""C6"", ""C10""]",Capturing a single packet of the flood traffic and inspecting the IP header protocol field determines whether the flood is TCP (protocol 6) or UDP (protocol 17),supported
hedged_pair-300009,22,immediate_actions,"[""C6"", ""C10""]","The disambiguation step of capturing a packet should not delay containment, as response is identical for both candidates",supported
hedged_pair-300009,23,immediate_actions,"[""C11""]","Sweeping the local network segment for other infected devices, especially same-model IoT devices, and applying this playbook to each is recommended",supported
hedged_pair-300009,24,longer_term_remediation,"[""C12""]","Eliminating default and shared credentials by assigning unique, non-default passwords to every IoT device at deployment breaks the primary propagation path of Mirai/Gafgyt-class botnets",supported
hedged_pair-300009,25,longer_term_remediation,"[""C12""]",Maintaining an inventory of all IoT devices and their credential status ensures ongoing credential hygiene,unsupported_but_true
hedged_pair-300009,26,longer_term_remediation,"[""C11""]",Regularly applying firmware updates and security patches to all IoT devices closes known vulnerabilities,unsupported_but_true
hedged_pair-300009,27,longer_term_remediation,"[""C11""]",Disabling unnecessary services such as Telnet and restricting device management interfaces to trusted networks only improves security,unsupported_but_true
hedged_pair-300009,28,longer_term_remediation,"[""C12""]",Segmenting IoT devices on separate VLANs or network segments limits lateral movement and contains infections,unsupported_but_true
hedged_pair-300009,29,confidence_notes,"[""ALERT DATA"", ""C6"", ""C7"", ""C10""]","The two candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-300009,30,confidence_notes,"[""ALERT DATA"", ""C6"", ""C7"", ""C10""]",Any probability split between gafgyt_tcp and gafgyt_udp carries no evidential value as it derives from capture artefacts that do not generalize,supported
hedged_pair-300009,31,confidence_notes,"[""ALERT DATA"", ""C6"", ""C7"", ""C10""]",This structural limitation is explicitly acknowledged and does not reduce confidence in the pair-level identification,supported
hedged_pair-325011,0,threat_assessment,[],The device is under external command and control,supported
hedged_pair-325011,1,threat_assessment,[],The device is using its uplink bandwidth to participate in a distributed denial-of-service attack that harms a third-party victim and potentially saturates the local network uplink,supported
hedged_pair-325011,2,threat_assessment,"[""C1"", ""C2"", ""C6""]","The two attack variants, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-325011,3,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The Gafgyt flood over TCP or UDP involves the device sending a continuous stream of packets at a target IP and port,supported
hedged_pair-325011,4,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the TCP variant, the attack sends TCP segments with various flag combinations to exhaust connection tables and generate volumetric load",supported
hedged_pair-325011,5,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the UDP variant, the attack sends connectionless datagrams as fast as possible to saturate the victim’s inbound bandwidth and cause ICMP port-unreachable responses",supported
hedged_pair-325011,6,attack_mechanism,"[""C4"", ""C5"", ""C6""]","Both variants produce a highly regular, template-built maximum-rate stream on embedded hardware",supported
hedged_pair-325011,7,attack_mechanism,"[""C4"", ""C5"", ""C6""]","The device became infected and is now under external control, executing this attack to overwhelm a victim’s network resources",supported
hedged_pair-325011,8,observable_indicators,"[""C7"", ""C8""]","These anomalous feature values reflect the highly regular, high-rate packet stream characteristic of Gafgyt floods over TCP or UDP",supported
hedged_pair-325011,9,immediate_actions,"[""C11""]",Isolate the Samsung_SNH_1011_N_Webcam immediately by disconnecting it from the network to prevent further attack traffic and protect local uplink capacity,supported
hedged_pair-325011,10,immediate_actions,"[""C11""]",Power-cycle the device to clear the memory-resident botnet malware,supported
hedged_pair-325011,11,immediate_actions,"[""C11""]",This reboot removes the running bot but does not fix the vulnerability,supported
hedged_pair-325011,12,immediate_actions,"[""C11""]","Rotate all device credentials, including local web/admin login, Telnet/SSH passwords, RTSP/streaming credentials, and vendor cloud account passwords",supported
hedged_pair-325011,13,immediate_actions,"[""C11""]",Factory defaults are publicly known and exploited by botnets,supported
hedged_pair-325011,14,immediate_actions,"[""C11""]","Before reconnecting, close exposure paths by removing any router port-forwarding or UPnP mappings exposing Telnet (ports 23/2323) or management interfaces",supported
hedged_pair-325011,15,immediate_actions,"[""C11""]","Before reconnecting, apply any pending firmware updates",supported
hedged_pair-325011,16,immediate_actions,"[""C11""]","Before reconnecting, disable Telnet if possible",supported
hedged_pair-325011,17,immediate_actions,"[""C10""]",Capture a single packet of the flood traffic and inspect the IP header protocol field to determine whether the flood is TCP (protocol 6) or UDP (protocol 17),supported
hedged_pair-325011,18,immediate_actions,"[""C10""]","This step aids further analysis but must not delay containment, as response is identical for both candidates",supported
hedged_pair-325011,19,immediate_actions,"[""C11""]","Sweep the local network segment for other infected devices, especially same-model webcams, and apply this containment playbook to each",supported
hedged_pair-325011,20,longer_term_remediation,"[""C12""]","Eliminate default and shared credentials by assigning unique, non-default passwords to every IoT device at deployment",supported
hedged_pair-325011,21,longer_term_remediation,"[""C12""]",This measure breaks the primary propagation path of Mirai/Gafgyt-class botnets and is critical for long-term protection,supported
hedged_pair-325011,22,longer_term_remediation,"[""C12""]",Maintain an inventory of all IoT devices and their credential status to ensure ongoing credential hygiene,supported
hedged_pair-325011,23,longer_term_remediation,"[""C11"", ""C12""]",Regularly apply firmware updates and security patches to all IoT devices to close known vulnerabilities and reduce exposure,unsupported_but_true
hedged_pair-325011,24,longer_term_remediation,"[""C12""]",Implement network segmentation and strict access controls to isolate IoT devices from critical network resources and limit lateral movement in case of compromise,unsupported_but_true
hedged_pair-325011,25,longer_term_remediation,"[""C7""]",Monitor network traffic for anomalous patterns consistent with IoT botnet activity to enable early detection and response,unsupported_but_true
hedged_pair-325011,26,confidence_notes,"[""C6"", ""C8"", ""C10""]","The two candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-325011,27,confidence_notes,"[""C6"", ""C8"", ""C10""]",Any probability split between gafgyt_tcp and gafgyt_udp within the pair carries no evidential value as it derives from capture artefacts that do not generalize,supported
hedged_pair-325011,28,confidence_notes,"[""C6"", ""C8"", ""C10""]","This structural limitation is explicitly acknowledged, and the report presents both candidates symmetrically without preference or ranking",supported
hedged_pair-330023,0,threat_assessment,[],The device is under external command and control,supported
hedged_pair-330023,1,threat_assessment,[],The device is using its uplink bandwidth to participate in a distributed denial-of-service attack that harms a third-party victim and potentially saturates the local network uplink,supported
hedged_pair-330023,2,threat_assessment,[],The device owner is collateral damage,unsupported_but_true
hedged_pair-330023,3,threat_assessment,[],The victim of the flood and the local network are the harmed parties,supported
hedged_pair-330023,4,threat_assessment,"[""C1"", ""C2"", ""C6""]","The two attack variants, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-330023,5,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The Gafgyt flood over TCP or UDP operates by sending a continuous stream of packets at a target IP and port,supported
hedged_pair-330023,6,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the TCP variant, the attack involves sending TCP segments with various flag combinations to exhaust connection tables and generate volumetric load",supported
hedged_pair-330023,7,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the UDP variant, the attack sends connectionless datagrams as fast as possible to saturate the victim’s inbound bandwidth and cause ICMP port-unreachable responses",supported
hedged_pair-330023,8,attack_mechanism,"[""C4"", ""C5"", ""C6""]","Both variants produce a highly regular, template-built maximum-rate stream on embedded hardware",supported
hedged_pair-330023,9,attack_mechanism,"[""C4"", ""C5"", ""C6""]","The device became infected and is now under external control, emitting this flood to overwhelm a victim’s resources",supported
hedged_pair-330023,10,observable_indicators,"[""E1""]",H_L0.01_weight is anomalous relative to the device baseline,supported
hedged_pair-330023,11,observable_indicators,"[""E2""]",H_L0.01_variance is anomalous relative to the device baseline,supported
hedged_pair-330023,12,observable_indicators,"[""E3""]",MI_dir_L0.1_mean is anomalous relative to the device baseline,supported
hedged_pair-330023,13,observable_indicators,"[""E4""]",MI_dir_L0.01_weight is anomalous relative to the device baseline,supported
hedged_pair-330023,14,observable_indicators,"[""E5""]",MI_dir_L0.01_variance is anomalous relative to the device baseline,supported
hedged_pair-330023,15,observable_indicators,"[""C7"", ""C8""]","These features reflect the anomalous traffic patterns consistent with a machine-generated, high-rate flood",supported
hedged_pair-330023,16,observable_indicators,"[""C7"", ""C8""]",These features do not distinguish between TCP and UDP floods,supported
hedged_pair-330023,17,immediate_actions,"[""C11""]",Isolate the Samsung_SNH_1011_N_Webcam immediately by disconnecting it from the network to prevent further attack traffic and protect local uplink capacity,supported
hedged_pair-330023,18,immediate_actions,"[""C11""]",Power-cycle the device to clear the memory-resident bot,supported
hedged_pair-330023,19,immediate_actions,"[""C11""]",Power-cycling removes the running malware but does not prevent reinfection,supported
hedged_pair-330023,20,immediate_actions,"[""C11""]","Rotate all device credentials, including local web/admin login, Telnet/SSH passwords, RTSP/streaming credentials, and any associated vendor cloud account passwords",supported
hedged_pair-330023,21,immediate_actions,"[""C11""]",Default credentials are publicly known and exploited by Gafgyt,supported
hedged_pair-330023,22,immediate_actions,"[""C11""]",Close exposure paths before reconnecting by removing any router port-forwarding or UPnP mappings exposing Telnet (ports 23/2323) or management interfaces,supported
hedged_pair-330023,23,immediate_actions,"[""C11""]",Apply any pending firmware updates before reconnecting,supported
hedged_pair-330023,24,immediate_actions,"[""C11""]",Disable Telnet if possible before reconnecting,supported
hedged_pair-330023,25,immediate_actions,"[""C10""]",Capture a single packet of the flood traffic and inspect the IP header protocol field to determine whether the flood is TCP (protocol 6) or UDP (protocol 17),supported
hedged_pair-330023,26,immediate_actions,"[""C10""]",This packet capture step is for analyst information only and does not delay containment,supported
hedged_pair-330023,27,immediate_actions,"[""C11""]","Sweep the local network segment for other infected devices, especially same-model webcams",supported
hedged_pair-330023,28,immediate_actions,"[""C11""]",Apply this containment playbook to each infected device found in the local network sweep,supported
hedged_pair-330023,29,longer_term_remediation,"[""C12""]","Eliminate default and shared credentials by assigning unique, non-default passwords to every IoT device at deployment",supported
hedged_pair-330023,30,longer_term_remediation,"[""C12""]",Maintain an inventory of devices and their credential status to prevent botnet propagation via credential reuse,supported
hedged_pair-330023,31,longer_term_remediation,[],Implement network segmentation to isolate IoT devices from critical infrastructure and sensitive data,unsupported_but_true
hedged_pair-330023,32,longer_term_remediation,[],Network segmentation reduces the impact of any future compromise,unsupported_but_true
hedged_pair-330023,33,longer_term_remediation,[],Regularly update device firmware and software to patch known vulnerabilities and remove exposed services such as Telnet,unsupported_but_true
hedged_pair-330023,34,longer_term_remediation,[],Monitor network traffic for anomalous patterns consistent with IoT botnet activity to enable early detection and response,unsupported_but_true
hedged_pair-330023,35,longer_term_remediation,[],"Review and restrict router configurations to minimize WAN exposure of IoT devices, including disabling unnecessary port forwarding and UPnP mappings",supported
hedged_pair-330023,36,confidence_notes,"[""C6"", ""C8"", ""C10""]","The two candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-330023,37,confidence_notes,"[""C6"", ""C8"", ""C10""]",Any probability split between gafgyt_tcp and gafgyt_udp within the pair carries no evidential value as it derives from capture artefacts that do not generalize,supported
hedged_pair-330023,38,confidence_notes,"[""C6"", ""C8"", ""C10""]","This structural limitation is explicitly acknowledged, and the report presents both candidates symmetrically without preference or ranking",supported
